seminar_id,university,discipline,seminar_name,seminar_link
a50955-0eccf9-9b,"University of California, Riverside",Chemistry,CHEM 250 Seminar,https://chem.ucr.edu/events
a515b8-c69bee-22,"University of California, Berkeley",Mathematics,Combinatorics Seminar,https://events.berkeley.edu/math/month/date/20230801
a5680d-f44328-c3,"University of California, San Diego",Mechanical Engineering,Energy: Joint Mechanical & Aerospace Engineering Dept & Center for Energy Research,https://mae.ucsd.edu/seminars/archives?field_seminar_series_target_id=5
a587a6-565588-70,Rutgers University-New Brunswick,Mathematics,Lie Group/Quantum Mathematics Seminar,https://sites.math.rutgers.edu/~yzhuang/rci/math/lie-quantum.html
a5987b-0dc13f-94,California Institute of Technology,Chemistry,CCE Seminars: Organic Chemistry Seminar,https://cce.caltech.edu/news-and-events/cce-seminars/organic-chemistry/organic-chemistry
a5a6ab-bdb564-e6,Florida State University,Chemistry,Departmental Seminar,https://www.chem.fsu.edu/seminars/
a61434-2e4287-f4,Columbia University,Mathematics,Informal Complex Geometry and PDE,https://math.columbia.edu/~wangchuwen/seminar
a66aec-c6eeaf-57,Rice University,Mathematics,RTG Seminar,https://docs.google.com/document/d/1aqMtR4Xiqh5HwbPJnpo4gtetr6lx_I9KueRyo0fvp4A/edit
a67823-9e13a0-05,Tufts University,Mathematics,Ergodic and Dynamical Systems Seminar,https://sites.tufts.edu/dynsyssem/archive/
a68b20-2b1a3e-b6,"Graduate Center, CUNY",Mathematics,Nonlinear Analysis Seminar,https://www.math.csi.cuny.edu/~mlucia/Seminars/index.html
a692bb-accbaf-38,Louisiana State University,Chemistry,Organic Seminar,https://www.lsu.edu/science/chemistry/seminars/divison-seminars.php
a695c2-495355-e5,North Carolina State University,Mathematics,Symbolic Computation Seminar,https://math.sciences.ncsu.edu/events/category/symbolic-computation-seminar/list/?eventDisplay=past
a6ae3c-9eebd9-3e,"University of California, Los Angeles",Mathematics,Functional Analysis Seminar,https://secure.math.ucla.edu/seminars/show_quarter.php?t=1704182400&type=Functional%20Analysis&id=&tba=
a6dc14-dfb760-a7,University of Michigan,Mathematics,Algebraic Geometry Learning Seminar,
a717e0-9977cf-a3,University at Buffalo,Mathematics,Geometry and Topology Seminar,https://www.buffalo.edu/cas/math/news-events/calendar.html#title_1714411604_cop_722274259
a73341-50e535-78,Temple University,Mathematics,Geometry and Topology Seminar,https://www.math.temple.edu/events/seminars/geometry/2023/
a74ca3-1b760b-60,University at Buffalo,Computer Science,CSE Distinguished Speaker Series,https://engineering.buffalo.edu/computer-science-engineering/news-and-events/events/cse-distinguished-speaker-series.html#2022-2023
a7924a-b6a6a3-a6,Georgia Institute of Technology,Mechanical Engineering,COE/Structural Mechanics Seminar,https://www2.me.gatech.edu/www/calendar/view_seminar.asp?speaker=Samantha%20Daly&startDate=3/7/2024&startTime=11:00%20AM
a7a2be-4366d4-82,Colorado State University,Mathematics,Topology Seminar,https://sites.google.com/view/csu-applied-topology
a7f0f5-de25f2-3b,Ohio State University,Mathematics,Ergodic Theory,https://u.osu.edu/ergodictheory/
a806c0-927eb0-c9,Indiana University Bloomington,Chemistry,Analytical Chemistry Seminar,https://www.chem.indiana.edu/internal-tools/seminar-information/
a810a5-44c11c-29,University of Rochester,Chemistry,Chemistry Colloquium,https://www.sas.rochester.edu/chm/news-events/events/localist-archive.html
a8463d-b804a0-55,Louisiana State University,Mathematics,Applied Analysis Seminar,https://www.math.lsu.edu/calendar?selecttime=past_year&selectevent=Applied+Analysis+Seminar
a881c1-febdd1-39,Louisiana State University,Mathematics,Probability Seminar,https://www.math.lsu.edu/calendar?selecttime=past_year&selectevent=Probability+Seminar
a8ad26-62426b-bb,Kansas State University,Physics,AMO Seminars,https://jrm.phys.ksu.edu/Seminars/seminar.asp
a8c68b-d20375-ee,"University of Maryland, College Park",Mathematics,Norbert Wiener Center Seminar,https://www-math.umd.edu/research/seminars/norbert-wiener-center-seminar.html
a94eed-d22c7a-3e,"University of California, Los Angeles",Mathematics,Participating Analysis Seminar,https://secure.math.ucla.edu/seminars/show_quarter.php?t=1704182400&type=Participating%20Analysis&id=&tba=
a95938-ecfa92-b1,Georgia State University,Chemistry,Chemistry Seminar Series,https://chemistry.gsu.edu/chemistry-seminar-series/
a98713-91c200-21,Wayne State University,Mathematics,Algebra Seminar,https://events.wayne.edu/search/?q=mathematics+algebra
a9a63a-9b0ca5-79,George Mason University,Mathematics,CMAI (Center for Mathematics and Artificial Intelligence) Colloquium,https://cmai.gmu.edu/events/
a9c94f-989de5-4e,University of Pennsylvania,Chemistry,Inorganic Chemistry Seminars,https://www.chem.upenn.edu/events/past-events?page=4
a9dcf6-50da4f-67,Purdue University,Mathematics,Geometry and Geometric Analysis Seminar,https://sites.google.com/view/purdue-gga/past-semesters/fall-2023?authuser=0
a9de72-b06fbc-62,University of South Florida,Chemistry,Organic Chemistry Colloquium,https://www.usf.edu/arts-sciences/departments/chemistry/about-us/eventspage/colloquium.aspx
a9f288-c84ed6-9e,Northwestern University,Mathematics,Geometry/Physics Seminar,https://www.math.northwestern.edu/activities/seminars/?group=GeSe&startDate=2023-10-30T05%3A00%3A00.000Z&endDate=2023-11-13T06%3A00%3A00.000Z&days=undefined
aa03a2-594fb3-26,"University of California, Davis",Mathematics,Colloquium,https://www.math.ucdavis.edu/research/seminars?type=7&when=past
aa51ec-d06624-43,North Carolina State University,Physics,CMB Seminar,https://physics.sciences.ncsu.edu/events/category/cmb-seminar/list/?eventDisplay=past
aa6aa6-44abcc-dc,"University of California, Berkeley",Mathematics,Harmonic Analysis and Differential Equations Seminar,https://events.berkeley.edu/math/month/date/20230801
aa7cf7-8fb7fe-93,"University of California, Irvine",Mathematics,Combinatorics and Probability Seminar,https://www.math.uci.edu/seminars-calendar/month/2023-08
aa9a1f-0ccbcd-fa,Massachusetts Institute of Technology,Mathematics,Applied Mathematics Colloquium,https://math.mit.edu/amc/
aaff07-b68a80-f2,Virginia Commonwealth University,Mechanical Engineering,Seminars,https://egr.vcu.edu/departments/mechanical/news-events/seminars/
ab1a5b-0a633b-fc,University of Michigan,Mathematics,Algebraic Geometry Seminars,
ab345a-5a7183-77,University of Louisiana at Lafayette,Mechanical Engineering,MCHE Seminar Series,https://engineering.louisiana.edu/news-events/events/20190221/mche-seminar-series
ab4ac2-ac78c6-2b,Duke University,Mathematics,Probability Seminar,https://math.duke.edu/probability-events
ab4d7f-6506ca-f6,Massachusetts Institute of Technology,Chemistry,Chemical Biology Seminars,https://chemistry.mit.edu/wp-content/uploads/2023/11/AY2023-8_ChemBioSeminarsSchedule_CurrentVersion21.pdf
ab4e9d-52f894-97,"University of Nevada, Reno",Mathematics,Colloquium,https://www.unr.edu/math/about-the-department/colloquium
ab5b4e-4221d6-e8,"University of California, Los Angeles",Mathematics,Combinatorics Seminar,https://secure.math.ucla.edu/seminars/show_quarter.php?t=1704182400&type=Combinatorics&id=&tba=
ab72ad-fe0769-8d,University of Utah,Computer Science,Seminars,https://www.ece.utah.edu/news-2/seminars/
ab89a7-a8e628-1a,Columbia University,Mathematics,Analysis Seminar,https://www.math.columbia.edu/~egiorgi/seminar-ga.html
abb873-dc3dd8-eb,University of Minnesota,Mathematics,Commutative Algebra & Algebraic Geometry Seminar,https://sites.google.com/view/umncaagseminar
ac530a-4b1327-25,University of Kentucky,Physics,String Seminars,https://pa.as.uky.edu/event-archive/type/11903
ac90d5-0efae8-e0,Kansas State University,Mathematics,Combinatorics Seminar,https://www.math.ksu.edu/research/combinatorics/combinatorics.html
ac954d-8f3d91-cf,University of South Carolina,Mathematics,RTG Seminars on Data Science,https://sc.edu/study/colleges_schools/artsandsciences/mathematics/beyond_classroom/colloquia_and_seminars/rtg_data_science/index.php
ac9f50-100f05-13,Michigan State University,Mathematics,Cluster Algebras,https://math.msu.edu/research/seminar.aspx?seriesId=86&fromDate=Fri%20Aug%2025%202023
acd58d-ff3e9f-9d,Michigan State University,Mathematics,Probability Seminar,https://math.msu.edu/research/seminar.aspx?seriesId=67
ad6384-8a3e57-ec,Massachusetts Institute of Technology,Physics,Chez Pierre Seminar Series,https://physics.mit.edu/events/chez-pierre-seminar-series/
adf7f5-75af74-d9,"University of California, Irvine",Mathematics,Number Theory Seminar,https://www.math.uci.edu/seminars-calendar/month/2023-08
ae42f6-b61c0f-df,Kansas State University,Mathematics,Analysis Seminar,https://www.math.ksu.edu/research/centers-groups/group/analysis/analysis_seminar.html
ae4ec7-9ec772-a7,University of Illinois Urbana-Champaign,Physics,Astronomy Colloquium and Seminars,https://physics.illinois.edu/calendar/seminars/2054
ae934f-104f9e-3e,University of Delaware,Physics,Fluids and Plasma Seminar,https://www.physics.udel.edu/events/seminar
aeac91-ff22e5-0f,Kent State University,Physics,Physics Colloquium,https://www.kent.edu/physics/physics-colloquium-fall-2023
aed7a8-b70d7e-ce,New York University,Mathematics,Algebraic Geometry Seminar,https://math.nyu.edu/dynamic/calendars/seminars/algebraic-geometry-seminar/
aef5f9-0d5cd2-1d,University of Kansas,Chemistry,Analytical Seminars,https://chem.ku.edu/analytical-seminars
af1460-826c08-0e,Georgia Institute of Technology,Physics,Soft Condensed Matter Seminar,https://physics.gatech.edu/event/soft-condensed-matter-seminar-prof-byung-kim
af3844-951c38-71,University of Chicago,Mathematics,Geometric Analysis Seminar,http://math.uchicago.edu/~geometric_analysis/
af45b1-443860-df,University of Nebraska-Lincoln,Physics,Colloquia,https://www.unl.edu/physics/2023-2024-colloquia-schedule
af51ae-d92723-a1,Emory University,Physics,Physics Department Colloquium,https://physics.emory.edu/home/news/index.html?trumbaEmbed=view%3Devent%26eventid%3D169227492
af569e-da84d9-4a,University of Kentucky,Physics,Physics Colloquia,https://pa.as.uky.edu/event-archive/type/4272
af6b42-972c4b-19,Washington University in St. Louis,Chemistry,Chemistry Seminars,https://chemistry.wustl.edu/past-events/2023
af89ff-7ede2e-96,University of Washington,Mathematics,Colloquia,https://math.washington.edu/events/colloquia
afba9e-31642c-f5,University of Tennessee,Computer Science,EECS Seminar,https://calendar.utk.edu/min_hkao_electrical_engineering_amp_computer_science_740/calendar/month/2023/11
afc242-173044-7a,Georgia Institute of Technology,Chemistry,Center for Computational Molecular Science and Technology (CCMST) Seminar,https://chemistry.gatech.edu/hg/past-events?page=2
afe312-a22bbc-f8,Vanderbilt University,Chemistry,Colloquium Schedule,https://as.vanderbilt.edu/chemistry/colloquium-schedule/
aff408-0cd9a5-42,Stony Brook University,Computer Science,Seminar,https://www.cs.stonybrook.edu/events
aff580-acc8c6-db,Massachusetts Institute of Technology,Mathematics,Geometry and Topology Seminar,https://math.mit.edu/~joshuaxw/mitseminar/
b02679-21eb6a-dc,Stanford University,Chemistry,Organic Chemistry Seminar,https://chemistry.stanford.edu/events/organic-chemistry-seminar
b04b3f-df2ff3-a8,University of Wisconsin-Milwaukee,Physics,Physics Colloquium,https://uwm.edu/physics/events/list/?tribe-bar-date=2023-08-01
b05863-83eaeb-5d,University of Wisconsin-Madison,Physics,R.G. Herb Condensed Matter Seminar,https://www.physics.wisc.edu/events/?year=2023&semester=Fall
b07d29-39a9fe-38,Pennsylvania State University,Mathematics,Theoretical Biology Seminar,https://math-cal.cloud.science.psu.edu/events/seminar/441/2023
b08a08-4c30f0-4b,Ohio State University,Physics,Biophysics Seminar,https://www.asc.ohio-state.edu/physics/bio/seminar.html?_gl=1*7eezbk*_ga*NTI1NzA4NDU1LjE3MTYzMDYzNzI.*_ga_09WC99HMPE*MTcxNjMwNjM3Mi4xLjEuMTcxNjMwNzM4My4wLjAuMA..
b08eb8-ad139d-c3,University of Florida,Mathematics,Applied and Numerical Analysis,https://na.math.ufl.edu/naseminar/
b0d500-f9450d-78,Washington University in St. Louis,Physics,Space Sciences/Astrophysics Seminar,https://physics.wustl.edu/past-events/2026
b0da10-512276-fb,California Institute of Technology,Computer Science,Keller Colloquium in Computing + Mathematical Sciences,https://www.cms.caltech.edu/news-events/keller-colloquium
b0ef3e-af0204-25,University of Illinois Urbana-Champaign,Physics,Mathematical and Theoretical Physics Seminar,https://physics.illinois.edu/calendar/seminars/1963
b108e7-4d62ab-cf,Tulane University,Mathematics,Geometry & Topology Seminar,https://sse.tulane.edu/math/research-seminars/geometry-and-topology-archives
b15db7-7882c3-ac,University of Illinois Urbana-Champaign,Physics,Theoretical Biophysics Seminar,https://physics.illinois.edu/calendar/seminars/1955
b15f4a-3e1ccd-c0,Case Western Reserve University,Mathematics,MAMS Colloquium Series,https://mathstats.case.edu/colloquia/
b18888-d6a9dc-51,Pennsylvania State University,Physics,Condensed Atomic Molecula Physics Seminar,https://science.psu.edu/events?search=&date%5Bmin%5D=2023-08-04&date%5Bmax%5D=2023-12-22&department=16&type=62
b1f648-7ad346-5f,"University of California, Los Angeles",Chemistry,Bristol-Myers Squibb Lecture,https://www.chemistry.ucla.edu/calendar/month/2023-09/
b20aff-acb6d9-d4,"University of California, Los Angeles",Mathematics,Applied Math Colloquium,https://secure.math.ucla.edu/seminars/show_quarter.php?t=1704182400&type=Applied%20Colloquium&id=&tba=1
b2406c-f92ce3-46,Michigan State University,Chemistry,Analytical Chemistry Seminar,https://events.natsci.msu.edu/index.aspx#event-details/9a61efff-7941-4dc0-b398-4a73715983a5
b24f9f-2e9316-7c,University of Wisconsin-Madison,Physics,Theory Seminar,https://www.physics.wisc.edu/events/?year=2023&semester=Fall
b2a072-e7887b-4f,University of Minnesota,Mechanical Engineering,Departmental Seminar,https://cse.umn.edu/cse.umn.edu/fall-2023-seminars
b2cac7-ec74e5-79,Princeton University,Chemistry,Theoretical Chemistry,https://chemistry.princeton.edu/department/seminars-events/?event_range=past&event_type=8&event_research_area=227&event_search=
b2def7-84b75a-1c,University of Texas at Austin,Physics,Colloquia,https://web2.ph.utexas.edu/events_colloquia.html
b2fa90-bb460d-1f,University of Delaware,Physics,AMO Seminar,https://www.physics.udel.edu/events/seminar
b313ae-e81dfc-f9,Brown University,Mathematics,Scientific Computing Seminar,https://sites.google.com/brown.edu/scicompseminar/home
b327d5-21c725-3c,Michigan State University,Mathematics,TDA Seminar,https://math.msu.edu/research/seminar.aspx?seriesId=1111
b34096-35a864-a4,Massachusetts Institute of Technology,Physics,String/Gravity Theory Seminar,https://physics.mit.edu/research/labs-centers/center-for-theoretical-physics/ctp-seminars/string-gravity-theory-seminar/
b38af2-032c35-49,Temple University,Mathematics,Applied Mathematics and Scientific Computing Seminar,https://www.math.temple.edu/events/seminars/applied/2023/
b397cb-18a17a-8b,Massachusetts Institute of Technology,Mathematics,Physical Mathematics Seminar,https://math.mit.edu/pms/index.php?id=2023-fall
b3bd89-7da04f-e8,Boston University,Chemistry,MSE Colloquium Series,https://www.bu.edu/eng/academics/departments-and-divisions/materials-science-engineering/news-2/msetalks/
b3c3e0-7e1cba-22,University of Virginia,Mathematics,Colloquium,https://math.virginia.edu/seminars/colloq/
b3ca7a-d3cc7d-4f,"University at Albany, SUNY",Physics,Physics Colloquia,https://www.albany.edu/physics/colloquia-and-seminars
